0,0,3
13,3,3
20,6,3
29,9,3
36,12,3
42,15,3
47,18,3
54,21,3
59,24,3
62,27,3
69,30,3
75,33,3
82,36,3
87,39,3
92,42,3
99,45,3
105,48,3
107,51,3
114,54,3
121,57,3
127,60,3
132,63,3
137,66,3
143,69,3
148,72,3
155,75,3
161,78,3
166,81,3
171,84,3
178,87,3
184,90,3
186,93,3
191,96,3
197,99,3
205,102,3
211,105,3
216,108,3
222,111,3
228,114,3
230,117,3
236,120,3
244,123,3
248,126,3
255,129,3
259,132,3
265,135,3
272,138,3
278,141,3
284,144,3
289,147,3
293,150,3
297,153,3
304,156,3
310,159,3
316,162,3
323,165,3
328,168,3
334,171,3
339,174,3
345,177,3
348,180,3
355,183,3
361,186,3
365,189,3
371,192,3
375,195,3
382,198,3
386,201,3
392,204,3
397,207,3
403,210,3
410,213,3
413,216,3
422,219,3
427,222,3
433,225,3
438,228,3
444,231,3
448,234,3
453,237,3
460,240,3
466,243,3
470,246,3
480,249,3
484,252,3
490,255,3
497,258,3
500,261,3
501,264,3
502,267,3
504,270,3
505,273,3
506,276,3
507,279,3
508,282,3
509,285,3
510,288,3
511,291,3
512,294,3
513,297,3
514,300,3
515,303,3
516,306,3
517,309,3
518,312,3
519,315,3
520,318,3
521,321,3
522,324,3
523,327,3
524,330,3
525,333,3
526,336,3
527,339,3
528,342,3
529,345,3
530,348,3
531,351,3
532,354,3
533,357,3
534,360,3
535,363,3
536,366,3
537,369,3
538,372,3
539,375,3
540,378,3
544,381,3
549,384,3
554,387,3
559,390,3
567,393,3
572,396,3
578,399,3
583,402,3
589,405,3
595,408,3
597,411,3
599,414,3
601,417,3
602,420,3
603,423,3
606,426,3
611,429,3
617,432,3
622,435,3
628,438,3
632,441,3
638,444,3
644,447,3
650,450,3
655,453,3
658,456,3
660,459,3
661,462,3
662,465,3
663,468,3
664,471,3
665,474,3
666,477,3
667,480,3
668,483,3
669,486,3
670,489,3
671,492,3
672,495,3
673,498,3
674,501,3
675,504,3
676,507,3
677,510,3
678,513,3
679,516,3
680,519,3
681,522,3
682,525,3
683,528,3
684,531,3
685,534,3
686,537,3
687,540,3
688,543,3
689,546,3
690,549,3
692,552,3
693,555,3
694,558,3
697,561,3
701,564,3
709,567,3
715,570,3
722,573,3
724,576,3
727,579,3
729,582,3
730,585,3
731,588,3
732,591,3
733,594,3
734,597,3
735,600,3
736,603,3
737,606,3
738,609,3
739,612,3
740,615,3
741,618,3
742,621,3
743,624,3
744,627,3
745,630,3
746,633,3
747,636,3
748,639,3
749,642,3
750,645,3
751,648,3
752,651,3
753,654,3
754,657,3
755,660,3
756,663,3
757,666,3
758,669,3
759,672,3
760,675,3
761,678,3
762,681,3
764,684,3
765,687,3
766,690,3
767,693,3
769,696,3
770,699,3
771,702,3
772,705,3
773,708,3
774,711,3
775,714,3
776,717,3
777,720,3
778,723,3
779,726,3
780,729,3
781,732,3
782,735,3
783,738,3
784,741,3
785,744,3
786,747,3
787,750,3
788,753,3
789,756,3
790,759,3
791,762,3
792,765,3
793,768,3
795,771,3
797,774,3
799,777,3
800,780,3
801,783,3
804,786,3
805,789,3
806,792,3
807,795,3
808,798,3
809,801,3
810,804,3
811,807,3
812,810,3
813,813,3
820,816,3
824,819,3
830,822,3
836,825,3
841,828,3
844,831,3
845,834,3
846,837,3
847,840,3
848,843,3
849,846,3
850,849,3
852,852,3
853,855,3
854,858,3
855,861,3
856,864,3
857,867,3
858,870,3
859,873,3
860,876,3
861,879,3
862,882,3
863,885,3
866,888,3
867,891,3
868,894,3
869,897,3
870,900,3
871,903,3
875,906,3
879,909,3
884,912,3
890,915,3
896,918,3
901,921,3
902,924,3
904,927,3
905,930,3
906,933,3
907,936,3
909,939,3
910,942,3
912,945,3
913,948,3
914,951,3
916,954,3
919,957,3
920,960,3
922,963,3
923,966,3
926,969,3
928,972,3
929,975,3
930,978,3
931,981,3
932,984,3
933,987,3
934,990,3
935,993,3
936,996,3
937,999,3
938,1002,3
939,1005,3
940,1008,3
941,1011,3
942,1014,3
943,1017,3
944,1020,3
945,1023,3
946,1026,3
947,1029,3
948,1032,3
949,1035,3
950,1038,3
951,1041,3
952,1044,3
953,1047,3
954,1050,3
955,1053,3
956,1056,3
957,1059,3
958,1062,3
959,1065,3
960,1068,3
961,1071,3
962,1074,3
963,1077,3
964,1080,3
965,1083,3
970,1086,3
974,1089,3
979,1092,3
988,1095,3
992,1098,3
995,1101,3
997,1104,3
998,1107,3
999,1110,3
1000,1113,3
1002,1116,3
1008,1119,3
1017,1122,3
1021,1125,3
1027,1128,3
1033,1131,3
1038,1134,3
1043,1137,3
1047,1140,3
1051,1143,3
1058,1146,3
1063,1149,3
1068,1152,3
1075,1155,3
1080,1158,3
1087,1161,3
1092,1164,3
1099,1167,3
1104,1170,3
1111,1173,3
1117,1176,3
1121,1179,3
1127,1182,3
1133,1185,3
1140,1188,3
1142,1191,3
1144,1194,3
1146,1197,3
